3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.4, 4.1, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 4.0, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 4.1, 3.6, 4.1, 4.0, 3.7, 3.6, 3.7, 3.6, 3.7, 3.7, 3.7, 4.1, 4.1, 4.1, 3.7, 
3.7, 3.7, 3.7, 4.1, 4.2, 4.1, 4.2, 3.9, 3.8, 3.8, 4.2, 4.1, 3.7, 3.7, 4.2, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 4.2, 4.2, 4.2, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 
3.7, 3.7, 3.7, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 4.1, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 4.2, 3.7, 3.7, 3.8, 4.1, 4.2, 4.1, 4.2, 
4.2, 4.2, 4.2, 4.2, 4.1, 3.7, 4.2, 3.6, 4.2, 3.6, 4.1, 4.1, 3.7, 4.1, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.5, 3.6, 3.7, 3.6, 3.7, 3.7, 4.2, 4.2, 4.2, 4.1, 3.7, 3.7, 3.7, 3.7, 3.6, 3.7, 3.6, 3.7, 3.6, 3.7, 4.0, 
4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.1, 4.1, 4.0, 4.1, 4.1, 4.1, 4.1, 4.2, 4.2, 4.2, 4.1, 4.1, 4.1, 4.0, 4.1, 4.0, 4.1, 4.0, 4.1, 4.1, 4.1, 4.2, 3.7, 4.1, 
4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 3.8, 4.1, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 3.9, 4.1, 4.2, 4.1, 4.2, 4.1, 4.2, 
4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 3.9, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 3.9, 4.2, 4.2, 4.2, 4.2, 4.1, 4.6, 4.1, 4.6, 4.2, 4.6, 4.2, 4.6, 4.2, 4.5, 4.6, 4.5, 4.2, 4.6, 
4.6, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.5, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.1, 4.2, 4.1, 4.2, 4.2, 4.2, 4.2, 4.2, 4.2, 4.5, 4.6, 4.5, 4.2, 4.6, 4.6, 4.6, 4.1, 
4.2, 4.5, 4.6, 4.6, 4.6, 4.6, 4.5, 4.4, 4.5, 4.6, 4.6, 4.6, 4.6, 4.5, 4.6, 4.5, 4.6, 4.4, 4.6, 5.1, 5.0, 4.6, 5.1, 5.1, 5.1, 4.6, 5.1, 4.7, 5.1, 5.1, 4.5, 4.7, 4.7, 4.7, 5.1, 5.0, 4.4, 5.0, 5.1, 5.1, 4.6, 4.7, 4.6, 4.7, 4.7, 4.7, 4.4, 5.0, 5.1, 4.6, 
5.1, 5.1, 5.0, 5.1, 5.1, 5.1, 5.1, 5.0, 5.1, 5.1, 4.7, 5.1, 5.0, 5.1, 5.1, 4.7, 5.1, 5.0, 5.1, 5.1, 5.1, 5.1, 5.0, 5.1, 6.0, 5.6, 5.6, 5.5, 5.6, 5.6, 5.9, 5.6, 5.6, 5.1, 5.2, 5.5, 5.1, 5.1, 5.9, 5.1, 5.1, 5.1, 5.1, 5.0, 5.6, 5.3, 5.5, 5.1, 5.0, 5.1, 
19.8, 18.6, 5.6, 15.6, 19.3, 18.5, 18.9, 18.3, 18.7, 18.8, 18.9, 18.9, 18.9, 18.9, 18.8, 19.4, 19.4, 18.9, 18.9, 18.9, 18.5, 18.9, 18.5, 19.1, 18.3, 19.4, 18.9, 18.9, 19.4, 15.2, 18.5, 15.6, 18.1, 16.0, 14.7, 14.3, 19.4, 18.6, 19.0, 17.2, 18.5, 19.0, 19.0, 14.7, 19.0, 19.4, 17.7, 14.3, 15.7, 15.6, 
8.3, 7.8, 7.0, 6.6, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.1, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.9, 6.4, 6.3, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.1, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 5.9, 6.0, 6.0, 
5.5, 5.6, 5.6, 6.4, 6.5, 6.5, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 5.6, 6.1, 6.1, 5.5, 5.6, 6.1, 5.6, 6.1, 6.0, 6.1, 6.1, 6.0, 5.7, 5.7, 5.6, 6.1, 6.1, 6.0, 5.7, 6.6, 6.0, 5.7, 5.7, 5.6, 6.1, 6.1, 6.0, 5.6, 6.1, 5.6, 6.1, 6.0, 6.1, 5.6, 5.5, 5.6, 5.6, 5.5, 
5.6, 6.1, 5.6, 5.2, 5.2, 5.6, 5.7, 5.5, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.6, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.2, 5.6, 5.2, 5.1, 5.2, 5.7, 5.1, 5.7, 5.2, 5.2, 5.2, 5.1, 5.2, 5.2, 5.5, 5.6, 5.6, 5.2, 5.7, 5.1, 5.6, 5.2, 5.1, 5.2, 5.1, 5.7, 5.2, 
5.1, 5.2, 5.7, 5.3, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.2, 5.2, 5.2, 5.1, 5.2, 5.7, 5.6, 5.7, 5.2, 5.7, 5.2, 5.6, 5.7, 5.7, 5.6, 5.2, 5.2, 5.2, 5.2, 5.1, 5.7, 5.7, 5.6, 5.7, 5.7, 5.7, 5.7, 5.6, 5.3, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.1, 5.7, 
5.7, 5.2, 5.0, 5.3, 5.2, 5.3, 5.7, 5.3, 5.3, 5.2, 5.3, 5.7, 5.6, 5.7, 5.7, 5.7, 5.3, 5.6, 5.3, 5.7, 5.2, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.3, 5.2, 5.3, 5.7, 5.6, 5.0, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.3, 5.4, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 
5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.2, 5.7, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 
6.1, 6.1, 6.0, 5.7, 6.1, 6.0, 6.1, 5.7, 5.6, 5.7, 5.7, 5.7, 5.7, 6.0, 6.1, 5.7, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.7, 5.7, 6.0, 5.8, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.4, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 6.1, 
6.0, 5.8, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 5.8, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 5.7, 6.5, 6.1, 6.4, 6.1, 6.1, 6.0, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 
6.0, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.1, 6.5, 6.5, 6.4, 6.4, 6.5, 6.4, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.3, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 
6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.4, 6.4, 6.5, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.1, 6.5, 6.4, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.4, 6.4, 6.4, 6.5, 6.4, 6.5, 
6.4, 6.4, 6.3, 6.2, 6.4, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.4, 6.3, 6.5, 6.5, 6.3, 6.4, 6.4, 6.4, 6.4, 6.4, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.3, 6.5, 6.4, 6.4, 6.5, 6.4, 
6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 5.9, 6.0, 6.1, 6.3, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 6.3, 6.4, 6.1, 6.3, 6.4, 6.5, 6.3, 6.4, 6.5, 6.3, 6.2, 6.4, 5.9, 6.0, 6.0, 5.9, 
6.0, 6.0, 5.9, 6.0, 5.8, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.7, 6.0, 6.0, 5.9, 6.0, 6.0, 6.0, 6.0, 5.9, 6.0, 5.8, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.7, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.1, 5.9, 6.0, 6.0, 5.9, 
6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 
5.6, 5.5, 6.0, 5.6, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.5, 6.0, 5.9, 5.9, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.5, 6.0, 6.0, 5.9, 6.0, 5.6, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 
5.9, 6.0, 6.0, 5.9, 6.0, 5.6, 5.9, 6.0, 6.0, 5.5, 5.6, 5.6, 5.9, 6.0, 6.0, 5.5, 6.0, 6.0, 6.0, 6.0, 5.9, 6.0, 6.0, 5.5, 5.6, 5.6, 5.5, 6.0, 5.6, 5.5, 5.6, 5.6, 6.0, 6.0, 5.5, 5.6, 5.6, 5.5, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.5, 6.0, 5.6, 5.6, 
5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.3, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 
5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.4, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 
5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.3, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.2, 5.1, 5.6, 5.6, 5.2, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 
5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.4, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.5, 5.5, 5.2, 5.6, 5.2, 5.2, 5.5, 5.2, 5.6, 5.5, 5.2, 5.0, 
5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 6.0, 6.0, 5.6, 5.6, 5.5, 5.3, 5.6, 5.9, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 5.6, 5.4, 5.6, 5.6, 5.5, 6.0, 5.6, 5.5, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.5, 5.6, 5.6, 5.6, 
5.6, 5.6, 5.6, 6.0, 5.9, 6.0, 5.6, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.1, 6.1, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 5.6, 5.9, 6.0, 6.0, 5.5, 6.0, 5.6, 5.9, 6.0, 5.6, 5.9, 5.6, 5.9, 6.0, 6.0, 5.5, 5.6, 6.0, 
5.9, 6.0, 6.0, 5.9, 6.1, 6.5, 6.4, 6.1, 6.1, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 5.6, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 5.9, 5.8, 6.0, 5.9, 6.0, 6.0, 5.9, 6.0, 6.0, 
5.9, 6.0, 6.2, 5.9, 6.0, 6.4, 6.3, 6.5, 6.5, 6.3, 6.5, 6.5, 6.4, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 6.4, 6.5, 6.4, 6.4, 6.0, 6.4, 6.3, 6.5, 6.4, 6.4, 6.4, 6.2, 6.4, 6.4, 6.5, 6.4, 6.4, 6.5, 6.4, 6.4, 6.5, 6.3, 6.3, 6.4, 6.5, 6.4, 6.4, 6.0, 
6.3, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 6.5, 6.3, 6.9, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.2, 6.5, 6.4, 6.5, 6.6, 6.4, 6.4, 6.5, 6.5, 6.4, 6.4, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.4, 6.5, 6.5, 6.1, 6.5, 6.4, 6.3, 6.4, 6.4, 
6.5, 6.4, 6.5, 6.5, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.8, 6.6, 6.5, 6.8, 6.8, 6.9, 6.9, 6.8, 6.9, 6.9, 6.4, 6.8, 6.6, 6.6, 6.2, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.6, 6.9, 6.6, 6.8, 6.6, 6.5, 6.4, 6.9, 6.7, 6.8, 6.9, 6.9, 6.9, 
6.4, 6.6, 6.6, 6.9, 6.9, 6.6, 6.4, 6.4, 6.6, 6.6, 6.4, 6.2, 6.6, 6.4, 6.6, 6.3, 6.4, 6.6, 6.6, 6.8, 7.0, 6.6, 6.4, 6.4, 6.6, 7.0, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.6, 6.6, 6.4, 6.5, 6.6, 6.6, 6.4, 6.6, 6.2, 6.4, 6.3, 6.6, 6.4, 6.2, 
6.2, 6.0, 6.1, 6.2, 6.1, 6.2, 5.8, 5.7, 5.8, 6.2, 6.1, 6.6, 6.1, 6.4, 6.2, 5.8, 6.1, 6.5, 6.6, 6.4, 6.6, 6.6, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.1, 6.0, 6.2, 6.2, 6.0, 6.2, 6.1, 6.0, 6.2, 6.1, 5.7, 6.1, 6.1, 6.0, 6.1, 5.7, 6.0, 6.2, 6.1, 6.0, 
6.1, 6.1, 6.0, 6.1, 6.1, 5.6, 5.9, 5.7, 5.7, 6.1, 6.0, 6.1, 5.7, 6.0, 5.7, 6.1, 5.8, 5.7, 6.1, 5.7, 5.7, 6.1, 6.1, 6.1, 5.7, 6.0, 5.9, 6.1, 6.0, 6.1, 6.1, 6.0, 6.1, 6.0, 6.4, 6.6, 5.9, 6.4, 6.1, 6.1, 6.4, 6.1, 6.1, 6.0, 6.1, 6.1, 5.4, 5.7, 6.0, 5.7, 
5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.5, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.5, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.4, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 
5.3, 5.2, 5.7, 5.7, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.8, 5.6, 5.3, 5.3, 5.3, 5.1, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.7, 5.7, 5.7, 5.7, 5.8, 5.8, 5.6, 5.3, 5.7, 6.1, 6.2, 5.7, 6.1, 5.8, 5.7, 5.3, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 
5.3, 5.3, 5.2, 5.3, 5.3, 5.1, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.1, 5.3, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 
5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.1, 5.3, 5.3, 5.2, 5.3, 5.2, 5.3, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.6, 5.3, 5.7, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.3, 5.6, 5.3, 5.2, 5.7, 5.3, 5.6, 5.5, 5.3, 5.2, 5.3, 5.2, 5.3, 
5.7, 5.6, 5.7, 5.7, 5.6, 5.3, 5.3, 5.6, 5.3, 5.2, 5.7, 5.3, 5.2, 5.3, 5.3, 5.3, 5.3, 5.2, 5.3, 5.7, 5.2, 5.7, 5.2, 5.1, 5.3, 5.2, 5.7, 5.7, 5.6, 5.7, 5.6, 5.7, 5.7, 5.6, 5.3, 5.7, 5.2, 5.7, 5.3, 5.7, 5.3, 5.6, 5.7, 5.7, 5.2, 5.7, 5.7, 5.2, 5.3, 5.2, 
